timestamp,elapsed_seconds,gpu_id,gpu_name,gpu_temp_c,gpu_power_w,gpu_fan_pct,gpu_mem_used_mb,gpu_mem_total_mb,gpu_util_pct,gpu_tflops,inlet_temp_c,exhaust_temp_c,cpu_temp_c,fan_power_w,psu_power_w,cpu_power_w,mem_power_w
2026-01-06T06:34:36.253305,0.0,0,NVIDIA B200,33.0,204.85,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:36.253305,0.0,1,NVIDIA B200,40.0,200.55,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:36.253305,0.0,2,NVIDIA B200,42.0,203.81,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:36.253305,0.0,3,NVIDIA B200,34.0,195.14,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:36.253305,0.0,4,NVIDIA B200,35.0,197.37,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:36.253305,0.0,5,NVIDIA B200,42.0,207.44,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:36.253305,0.0,6,NVIDIA B200,41.0,196.93,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:36.253305,0.0,7,NVIDIA B200,35.0,199.22,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:37.581950,1.33,0,NVIDIA B200,33.0,202.66,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:37.581950,1.33,1,NVIDIA B200,40.0,198.11,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:37.581950,1.33,2,NVIDIA B200,42.0,201.21,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:37.581950,1.33,3,NVIDIA B200,34.0,192.39,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:37.581950,1.33,4,NVIDIA B200,35.0,194.61,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:37.581950,1.33,5,NVIDIA B200,42.0,207.04,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:37.581950,1.33,6,NVIDIA B200,41.0,196.89,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:37.581950,1.33,7,NVIDIA B200,35.0,199.25,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:38.862036,2.61,0,NVIDIA B200,33.0,202.84,0,180777.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:38.862036,2.61,1,NVIDIA B200,40.0,198.09,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:38.862036,2.61,2,NVIDIA B200,42.0,201.25,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:38.862036,2.61,3,NVIDIA B200,34.0,192.42,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:38.862036,2.61,4,NVIDIA B200,35.0,194.62,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:38.862036,2.61,5,NVIDIA B200,42.0,206.97,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:38.862036,2.61,6,NVIDIA B200,41.0,196.84,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:38.862036,2.61,7,NVIDIA B200,35.0,199.23,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:40.712818,4.46,0,NVIDIA B200,33.0,202.7,0,181423.0,183359.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:40.712818,4.46,1,NVIDIA B200,40.0,198.09,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:40.712818,4.46,2,NVIDIA B200,42.0,201.13,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:40.712818,4.46,3,NVIDIA B200,34.0,192.48,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:40.712818,4.46,4,NVIDIA B200,35.0,194.81,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:40.712818,4.46,5,NVIDIA B200,42.0,206.91,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:40.712818,4.46,6,NVIDIA B200,40.0,196.85,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:40.712818,4.46,7,NVIDIA B200,34.0,199.24,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:43.086215,6.83,0,NVIDIA B200,33.0,202.2,0,181529.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:43.086215,6.83,1,NVIDIA B200,40.0,197.7,0,180917.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:43.086215,6.83,2,NVIDIA B200,41.0,200.63,0,180787.0,183359.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:43.086215,6.83,3,NVIDIA B200,34.0,192.18,0,180793.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:43.086215,6.83,4,NVIDIA B200,35.0,194.56,0,180799.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:43.086215,6.83,5,NVIDIA B200,41.0,206.49,0,180793.0,183359.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:43.086215,6.83,6,NVIDIA B200,40.0,196.41,0,181381.0,183359.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:43.086215,6.83,7,NVIDIA B200,34.0,198.85,0,181383.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:47.634631,11.38,0,NVIDIA B200,33.0,202.55,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:47.634631,11.38,1,NVIDIA B200,40.0,197.46,0,181505.0,183359.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:47.634631,11.38,2,NVIDIA B200,41.0,200.4,0,181465.0,183359.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:47.634631,11.38,3,NVIDIA B200,34.0,191.99,0,181505.0,183359.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:47.634631,11.38,4,NVIDIA B200,35.0,194.32,0,181505.0,183359.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:47.634631,11.38,5,NVIDIA B200,41.0,206.31,0,181505.0,183359.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:47.634631,11.38,6,NVIDIA B200,40.0,196.2,0,181483.0,183359.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:47.634631,11.38,7,NVIDIA B200,34.0,198.54,0,181505.0,183359.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:48.989153,12.74,0,NVIDIA B200,33.0,202.49,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:48.989153,12.74,1,NVIDIA B200,40.0,197.71,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:48.989153,12.74,2,NVIDIA B200,41.0,200.19,0,181517.0,183359.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:48.989153,12.74,3,NVIDIA B200,34.0,192.0,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:48.989153,12.74,4,NVIDIA B200,35.0,194.36,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:48.989153,12.74,5,NVIDIA B200,41.0,206.5,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:48.989153,12.74,6,NVIDIA B200,40.0,195.99,0,181529.0,183359.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:34:48.989153,12.74,7,NVIDIA B200,34.0,199.0,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
